69;14558;12;2
106;16404;0;6
149;2411;6;10
184;1234;6;7
71;14084;5;8
55;4430;4;11
192;13773;11;6
54;7554;5;4
142;12335;7;4
98;9136;5;1
190;9254;8;10
177;6358;7;5
112;16;6;3
191;13411;2;6
104;5252;1;11
177;14454;3;8
101;6960;4;10
50;13696;3;6
155;2951;2;5
78;1108;6;4
195;14630;2;7
162;14087;7;8
185;8271;0;9
195;10777;9;3
143;15079;12;5
77;6302;10;0
51;1494;5;12
193;1132;5;8
150;3151;10;7
168;15847;2;11
51;15314;3;7
116;11094;4;7
111;10642;12;0
96;8459;5;11
151;6601;9;10
165;11726;10;4
148;11663;2;4
160;5626;10;6
50;6012;8;11
97;2329;12;6
134;10648;7;2
190;8787;2;3
170;456;5;0
102;9703;4;10
156;13843;7;4
180;8954;7;3
154;11093;8;3
131;4994;5;0
140;12495;1;3
173;6452;5;1
100;6560;0;5
177;1050;12;11
78;10881;9;6
180;7347;7;4
126;16614;6;3
68;8766;8;10
143;14304;1;6
145;14008;5;9
96;2253;12;4
146;15424;9;1
158;8799;0;10
156;1040;7;0
60;5176;7;4
58;13528;2;1
140;9678;1;2
112;5537;10;8
156;2061;11;1
71;11369;5;9
131;16809;1;3
168;14339;3;11
149;11160;8;12
59;11194;6;7
80;4380;9;12
160;15789;5;7
160;7553;4;10
137;3500;5;3
75;10531;7;6
87;14430;8;3
180;7410;7;1
93;15524;10;6
118;16460;4;2
136;14185;12;3
147;12482;6;5
186;5979;8;10
173;15182;12;1
77;13640;11;12
78;5719;7;5
88;1204;1;3
165;15622;9;3
184;2111;4;8
193;7405;9;8
149;10133;6;0
165;14389;6;7
152;13323;8;6
186;4288;8;7
193;11573;2;3
143;10978;8;4
111;2391;4;1
116;4055;9;1
115;15494;10;6
145;13079;7;12
129;13577;6;0
163;1747;7;2
58;12400;2;4
165;10010;8;4
93;14855;5;9
170;13284;6;11
160;10187;5;1
152;3325;12;0
52;10301;0;4
179;13913;3;8
101;16535;6;8
136;16062;5;12
138;432;10;6
56;5702;3;5
89;2682;0;3
131;1652;4;0
136;7938;12;5
161;1377;7;12
183;10277;0;3
97;8238;5;8
70;6960;1;10
141;11510;8;10
83;9635;3;11
134;6873;6;1
142;3250;6;10
73;11902;2;7
169;10003;12;8
198;8491;4;3
126;2091;2;7
100;1947;9;10
100;3228;5;3
93;418;8;7
116;16460;6;9
162;3873;9;7
191;4585;6;0
123;13903;7;10
192;6063;0;4
62;15807;5;12
162;15874;10;3
146;5382;9;1
120;11816;4;5
74;12660;11;8
179;15738;11;0
82;16740;9;10
163;1173;4;12
69;8335;4;9
188;1942;2;3
131;9889;7;5
93;2533;4;1
178;16960;3;0
127;5183;8;11
191;2101;10;5
82;8072;9;7
82;3507;2;4
134;2598;6;3
82;1915;5;3
199;8316;10;9
88;2537;1;11
163;12350;3;7
122;11865;11;6
109;7397;3;4
130;14848;10;9
174;13804;1;11
169;11174;2;6
101;11519;4;0
89;11027;6;4
191;11034;10;8
127;9122;12;1
144;5051;0;2
194;6355;8;1
121;1556;7;9
63;9586;7;11
114;14476;3;1
191;13066;6;2
155;12340;8;7
128;3041;4;11
190;3329;6;2
189;2538;12;3
200;6287;2;7
135;9396;8;12
84;2621;0;4
140;5133;3;1
50;7826;8;0
177;6150;10;1
167;10618;8;1
166;7690;9;0
191;10688;10;11
148;16969;12;9
122;6769;4;8
119;6331;10;8
116;10569;2;5
186;11020;6;7
100;16256;12;1
83;5196;4;1
91;11827;8;3
171;6026;10;8
50;9973;5;3
145;5513;12;7
81;13593;11;5
70;12566;3;7
151;439;1;9
79;2693;10;12
119;8954;11;5
188;3684;0;7
133;11497;8;4
97;4382;0;6
142;4143;10;12
173;12400;4;8
154;14739;8;10
89;2861;4;7
107;15500;9;12
132;956;1;2
94;3921;5;1
163;6339;4;10
174;48;4;7
101;16238;0;7
129;9930;5;3
186;10464;9;2
81;1100;4;9
137;401;0;9
93;13905;2;6
88;11686;10;4
92;215;3;1
78;16246;0;5
50;2007;11;5
128;3609;7;4
123;12151;3;0
192;9401;5;7
130;11167;11;0
103;9504;6;4
139;15120;7;4
112;9364;8;11
79;13729;6;4
60;15837;2;10
99;11848;6;1
141;10655;9;10
70;11891;2;0
92;2402;1;6
75;7842;12;8
163;10194;10;11
183;12970;6;0
142;2344;9;3
74;14058;12;1
172;1238;1;11
63;4031;9;3
139;11217;4;6
53;4815;12;2
152;16500;1;0
156;11632;7;2
184;2140;9;0
158;11420;1;2
124;15193;11;2
165;15159;5;4
160;8482;5;12
130;5359;4;1
195;15029;2;8
125;13214;6;0
189;16954;4;7
124;8272;1;11
164;1329;11;4
134;13498;5;3
138;7403;12;10
184;4851;8;5
111;3322;2;3
101;5240;12;7
109;14297;6;3
154;1547;12;1
168;3036;9;10
84;2185;8;3
62;8585;10;5
95;5542;4;0
55;12895;2;7
194;3235;11;9
103;6679;3;2
56;9126;6;12
55;9829;5;11
106;12240;7;9
151;14332;1;2
96;14909;2;5
89;14018;4;7
140;15480;0;3
104;3782;8;7
110;5971;0;8
92;6383;12;3
106;6633;2;12
94;7083;2;7
183;11073;2;3
133;12699;2;9
86;15626;11;3
95;2318;1;6
52;11555;6;2
180;16668;4;12
158;4722;1;7
138;8940;1;7
144;7174;6;11
137;5053;5;4
132;11208;6;7
167;15401;5;2
142;12614;9;1
179;8513;5;12
176;5463;12;10
82;10060;6;2
82;7284;7;3
186;4072;9;3
110;13486;4;8
113;15806;8;3
169;3202;8;4
75;7960;12;2
122;12959;2;4
151;8100;10;1
115;13731;8;9
195;10250;11;10
194;14590;4;9
90;6216;4;1
77;15011;2;0
164;50;12;6
151;13023;3;0
164;13943;5;7
118;9426;12;3
120;13387;10;12
128;10216;1;5
53;7545;9;0
137;280;10;2
67;7195;5;0
142;11307;11;1
197;8085;1;9
116;5230;6;10
182;7971;2;12
113;2986;9;12
181;10946;11;1
79;7773;2;9
193;16718;7;12
139;9406;3;5
119;3558;8;7
194;14769;9;10
142;1553;11;9
132;3457;4;5
199;3244;7;10
144;13797;9;10
53;1084;8;10
167;10143;2;11
144;1165;11;2
103;4116;1;9
53;5589;2;1
69;692;7;3
91;8387;4;11
102;14619;6;5
185;7807;11;3
145;14181;8;10
163;5991;4;1
142;5921;0;3
123;14677;3;10
89;10701;11;3
100;5143;11;9
198;3424;11;12
181;8999;0;12
134;6389;4;2
107;12492;2;4
79;14112;2;11
148;14825;0;8
155;689;5;0
73;5405;3;6
97;9632;3;2
144;13629;8;11
98;14717;7;0
65;13498;10;0
174;6373;12;10
174;10401;5;2
80;12585;2;4
165;13238;7;4
55;13116;3;5
114;779;7;10
160;13774;0;12
145;4971;3;12
172;1531;0;9
123;11160;0;5
104;13239;11;9
152;4055;5;9
83;7417;8;9
170;7757;4;7
152;14884;0;5
134;10575;12;1
143;4469;3;2
61;1998;4;7
83;5166;10;4
159;2499;8;7
170;5225;9;2
130;13502;9;7
174;4980;4;6
193;10324;0;10
113;7936;7;3
184;4569;10;11
72;8921;5;3
195;14518;7;2
164;5322;1;4
153;12456;11;2
61;15486;10;9
95;4318;8;2
155;12279;3;8
76;4741;11;6
119;10426;7;2
51;154;4;5
105;4540;1;2
194;5692;1;8
123;8619;1;6
90;11564;7;12
92;70;9;10
140;1105;2;1
132;15707;1;9
197;3010;7;8
177;13878;5;7
116;10062;4;9
159;257;4;3
122;766;1;9
109;3026;6;8
86;16120;9;10
79;6693;8;11
144;2067;7;1
65;8270;8;0
122;12171;6;5
82;10476;4;2
104;13842;4;6
146;3302;1;12
152;13414;2;1
170;3339;8;0
88;15611;2;10
177;12638;4;0
92;15334;1;2
96;15110;9;10
151;793;6;2
190;3241;7;3
65;1456;2;0
181;5804;1;8
63;5791;11;0
100;12280;6;5
79;6627;3;4
